kota,kecamatan,kelurahan,nama_jalan,latitude,longitude
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING ELOK TIMUR VI,-6.1690143,106.9066621
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING ELOK TIMUR VII,-6.1692263,106.9069405
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING ELOK TIMUR VIII,-6.1703928,106.9067112
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PUTIH RAYA,-6.1737141,106.901063
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING TIMUR IV,-6.1703909,106.9049793
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA KOPYOR III,-6.1680569,106.9019134
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA KOPYOR TIMUR,-6.1713133,106.9046012
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KOPYOR TIMUR III,-6.1700971,106.9051664
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KOPYOR TIMUR IV,-6.1705933,106.9065942
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA KOPYOR TIMUR IV,-6.1685506,106.9033458
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,CAKALELE,-6.1716097,106.9076825
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL BARONG,-6.1706489,106.9078227
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL BONDAN,-6.1699987,106.9078675
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL CAKALELE,-6.1716097,106.9076825
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GAMBYONG,-6.1718476,106.9087214
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GIRING GIRING,-6.1702097,106.908947
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GIRING-GIRING,-6.1702097,106.908947
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GOLEK,-6.1703973,106.9079648
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANGER,-6.1706489,106.9078227
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KECAK,-6.1721108,106.9085709
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KETUK TILU,-6.170137,106.9081118
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL LEGONG,-6.1716097,106.9076825
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL LENSO,-6.1723616,106.9077905
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL MAENGKET,-6.172939,106.9080972
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PAKARENA,-6.1707604,106.9086307
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PATAH SEMBILAN,-6.1720783,106.9078705
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PENDET,-6.1715511,106.9081761
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PISOK,-6.1694254,106.907414
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL POLKA,-6.1714419,106.9073908
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL REOG,-6.1698545,106.9076129
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SERAMPANG DUA BELAS,-6.1717052,106.9084595
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SERIMPI,-6.1709209,106.9076691
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SEUDATI,-6.1708369,106.909287
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL TANJUNG KATUNG,-6.1711646,106.9068718
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING ELOK TIMUR VIII,-6.1703928,106.9067112
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA -V,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA I,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA II,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA IV,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA V,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA VI,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GADING KUSUMA VIII,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL BANGUN CIPTA SARANA,-6.1769188,106.9072851
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING KUSUMA,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING KUSUMA RAYA,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING KUSUMA VIII,-6.1721165,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH V,-6.1737232,106.9030695
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERINTIS KEMERDEKAAN,-6.1758808,106.894156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA GADING KUSUMA,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA GADING PERMAI,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA KUSUMA PERMAI,-6.1728864,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,RAYA GADING KUSUMA,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,RAYA GADING KUSUMA VI,-6.1722069,106.9060772
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,RAYA KUSUMA PERMAI,-6.1728864,106.9073989
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK,-6.1730597,106.9050997
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK IV,-6.1736944,106.9047236
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK V,-6.1719882,106.9027909
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK VI,-6.1730597,106.9050997
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK VII,-6.1716044,106.9043913
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH RAYA,-6.1732965,106.9033377
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA KELAPA KOPYOR,-6.1696039,106.9018735
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SUMMAGUNG II,-6.1740356,106.9044788
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SUMMAGUNG III,-6.1713686,106.9031677
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,SUMMAGUNG III,-6.1713686,106.9031677
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PERMAI RAYA,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PUTIH I,-6.1712538,106.900403
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PUTIH II,-6.1699163,106.9016888
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PUTIH III,-6.1707519,106.901688
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING PUTIH IV,-6.1727748,106.9011359
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING PERMAI,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING PERMAI RAYA,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERMATA BIRU,-6.1702273,106.9000551
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERMATA BIRU II,-6.1702273,106.9000551
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA GADING PUTIH,-6.1737141,106.901063
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA KELAPA GADING PERMAI,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JANUR HIJAU VII,-6.1699075,106.8987793
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU I,-6.1719062,106.8969978
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU II,-6.1715328,106.8972348
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU III,-6.1711823,106.8974313
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU IV,-6.1707973,106.8976957
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU V,-6.1706727,106.8983083
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU VI,-6.1702757,106.8985517
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU VII,-6.1699075,106.8987793
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR HIJAU VIII,-6.1693559,106.8986732
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JANUR RAYA,-6.1717812,106.8959666
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PELEPAH HIJAU,-6.1663171,106.9009785
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PELEPAH HIJAU I,-6.1710313,106.8980864
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PELEPAH HIJAU II,-6.1711823,106.8974313
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PELEPAH HIJAU III,-6.1703012,106.8968474
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PELEPAH HIJAU TIMUR,-6.1663171,106.9009785
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA GADING BOULEVARD,-6.1580442,106.9069845
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING RAYA,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK I,-6.1721064,106.8993428
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK II,-6.1725404,106.9007645
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA MOLEK III,-6.1715183,106.8998171
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERMATA BIRU I,-6.1715687,106.8992096
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA GADING PERMAI,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA MOLEK III,-6.1715183,106.8998171
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL GADING INDAH,-6.1591743,106.9096304
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING INDAH,-6.1542587,106.9085291
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH,-6.1732965,106.9033377
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH I,-6.1751574,106.9021709
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH II,-6.1747888,106.9023819
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH III,-6.1744315,106.9026082
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH IV,-6.1740711,106.9028394
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PUYUH VI,-6.1748199,106.9010948
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT,-6.1748616,106.8987536
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT RAYA,-6.1753019,106.9015363
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL.KELAPA PUYUH III,-6.1744315,106.9026082
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,TAMAN GADING INDAH II,-6.1762338,106.9034401
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,BANGUN CIPTA SARANA,-6.1769188,106.9072851
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG MASJID,-6.1773598,106.9031936
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG RT/RW,-6.1831902,106.9122237
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG SWADAYA,-6.1768463,106.9069328
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL,-6.1682935,106.9042145
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL 9,-6.1561306,106.9068348
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL CIPTA SARANA,-6.1769188,106.9072851
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING,-6.153647,106.9080101
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA GADING TIMUR,-6.153647,106.9080101
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PUSKESMAS,-6.1782023,106.9063497
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SWADAYA,-6.1768463,106.9069328
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,PERINTIS KEMERDEKAAN,-6.1758808,106.894156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,PUSKESMAS,-6.1782023,106.9063497
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PEJUANG,-6.1764171,106.9027803
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS,-6.1760476,106.8943427
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS 1,-6.1758808,106.894156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS 2,-6.1777143,106.9036366
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS 3,-6.1775465,106.9024171
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS 4,-6.1771165,106.9020802
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS I,-6.178365,106.9045156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERINTIS II,-6.1780894,106.9046026
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG.PERINTIS I,-6.178365,106.9045156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL JIHAD,-6.1773598,106.9031936
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERINTIS I,-6.178365,106.9045156
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERINTIS II,-6.1780894,106.9046026
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERINTIS III,-6.1781053,106.9050166
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERJUANGAN,-6.1768056,106.9030304
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA GADING TIMUR,-6.16090765,106.90382327960285
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,MASJID AL JIHAD,-6.1772045,106.902788010189
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,DAHLIA II,-6.1764131,106.9007584
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PEJUANG 4,-6.1766443,106.9018482
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,GG PERJUANGAN,-6.1768056,106.9030304
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL DAHLIA I,-6.1767877,106.9008593
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL DAHLIA II,-6.1764131,106.9007584
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL DAHLIA III,-6.1760898,106.9007235
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL DAHLIA IV,-6.1757199,106.9005951
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL DAHLIA RAYA,-6.175168,106.9004018
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL MELATI,-6.1650138,106.9080635
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PEJUANG,-6.1764171,106.9027803
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PEJUANG 3,-6.1760795,106.9024744
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PEJUANG 6,-6.1761262,106.9021794
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PEJUANG II,-6.1764171,106.9027803
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL PERINTIS,-6.1760476,106.8943427
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL TERATAI,-6.1760284,106.8999429
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KP KELAPA GADING,-6.153647,106.9080101
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,PEJUANG 4,-6.1764171,106.9027803
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL ANGGREK,-6.1751997,106.8985111
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL CEMPAKA,-6.176005,106.897898
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KANTIL,-6.176772,106.8998645
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT I,-6.1751253,106.8979609
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KENANGA,-6.1758915,106.8982887
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL MAWAR,-6.1759803,106.8994795
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL MENUR,-6.1755386,106.8983302
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL RAYA KELAPA GADING,-6.153647,106.9080101
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SAWIT RAYA,-6.1753019,106.9015363
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL SOKA,-6.1763001,106.8987006
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT II,-6.1744251,106.8992841
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT III,-6.173613,106.8983188
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT IV,-6.173299,106.898637
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT V,-6.1741598,106.9007419
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT VI,-6.1750321,106.8999335
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA SAWIT VII,-6.1731203,106.899966
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA SAWIT III,-6.173613,106.8983188
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA SAWIT RAYA,-6.1753019,106.9015363
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA SAWIT V,-6.1748616,106.8987536
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KELAPA SAWIT VIII,-6.1745124,106.8972239
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU,-6.176602,106.8971032
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU I,-6.1769718,106.8967582
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU II,-6.176602,106.8971032
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU III,-6.176517,106.8969499
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU IV,-6.175993,106.8969646
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU V,-6.1754783,106.8969834
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA HIJAU VI,-6.1749516,106.8969767
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,JL KELAPA PERMAI,-6.1778528,106.8975413
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KIRANA AVENUE,-6.1751109,106.8933081
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KIRANA AVENUE 2,-6.1751109,106.8933081
JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,KIRANA AVENUE II,-6.1751109,106.8933081
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HIBRIDA,-6.1483445,106.9096039
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MANSION,-6.1429195,106.913157
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MANSION ASRI,-6.1429195,106.913157
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING MANSION ELOK,-6.1433496,106.9130947
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LOGISTIK,-6.1373742,106.9144949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN DUA,-6.166487050000001,106.91808976167222
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL PEGANGSAAN INDAH,-6.1695528,106.9145806
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA PEGANGSAAN DUA,-6.1824869,106.9132746
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING MAS TIMUR,-6.1672529,106.9123304
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN 2,-6.1431052,106.9144826
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GRIYA LESTARI,-6.1412529,106.9162759
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL LOGISTIK/PEGANGSAAN DUA,-6.1373742,106.9144949
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEGANGSAAN DUA,-6.1573416,106.914206
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GREENHILL APARTEMEN,-6.14763185,106.91656071607012
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA INDAH,-6.1604776,106.9089548
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING RIVIERA II,-6.1476072,106.914047
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GADING RIVIERA III,-6.1472183,106.9129716
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GARDEN II,-6.1452685,106.913299
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL GARDEN III,-6.1450473,106.9137159
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HIBRIDA,-6.1483445,106.9096039
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA KELAPA HIBRIDA,-6.1483445,106.9096039
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL RAYA KELAPA HYBRIDA,-6.1486766,106.91474
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA II,-6.1474031,106.9101906
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA IV,-6.1466465,106.9101807
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA VI,-6.1459951,106.9115397
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA VII,-6.1455514,106.9102531
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA I,-6.1478536,106.9114825
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA II,-6.1474031,106.9101906
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA III,-6.1470483,106.9101565
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA V,-6.1463484,106.9115196
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA VI,-6.1459951,106.9115397
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,KELAPA HYBRIDA-II,-6.1474031,106.9101906
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,RAYA KELAPA HYBRIDA,-6.1486766,106.91474
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BOULEVARD KELAPA GADING,-6.1636089,106.91025
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BULEVAR KELAPA GADING,-6.1529126,106.9093598
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HIBRIDA RAYA,-6.1483445,106.9096039
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA,-6.1449284,106.9116687
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA IX,-6.1449284,106.9116687
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA RAYA,-6.1486766,106.91474
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA VIII,-6.1452064,106.9102674
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA HYBRIDA XI,-6.1442159,106.9112532
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,GADING ASRI V,-6.149685,106.9099921
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL BOULEVARD,-6.1636089,106.91025
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL JANUR ELOK,-6.1505421,106.9113044
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL JANUR ELOK RAYA,-6.1507079,106.9112942
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS,-6.1549957,106.9158568
JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,JL KELAPA NIAS -XI,-6.1497606,106.9113626
